我女朋友是白羊座的妹子,"type: gender
我男朋友是狮子座。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 狮子座
score: 200
candidateAnswer: 狮子座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我有个狮子座的男票。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男友是典型的狮子座。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 狮子座
score: 200
candidateAnswer: 狮子座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票狮子座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: 额……小影记得你是美女呢，那以后人家当你是男的咯~ 
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 狮子座
score: 200
candidateAnswer: 狮子座呀，小影认为能和你在一起的人的星座就是和你最配的星座哟哇咔咔
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
俺女朋友是狮子座的。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 狮子座
score: 200
candidateAnswer: 哇，狮子座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票狮子座的，很有正义感。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 狮子座
score: 200
candidateAnswer: 哇，狮子座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女朋友是狮子座，内心很脆弱。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 狮子座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女友是处女座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 处女座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票处女座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女朋友是典型的处女座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 你女朋友和处女座的星座描述相似吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
唉，我女朋友是处女座的。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我其实挺讨厌处女座的女生，除了我女票。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
","type: hobby
subject: 100
relation: 不喜欢
entity: 处女座
score: 90
candidateAnswer: 小影真的好羡慕你有对象哦，小影也想要爱的抱抱~~
conflict: False
"
我女票竟然是处女座，真想不到。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 哇，处女座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女朋友处女座的啊，特别爱干净。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 处女座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
","type: hobby
subject: 100
relation: 喜欢
entity: 处女座
score: 90
candidateAnswer: 处女座被你女朋友翻牌子咯，哇咔咔，终于等到你，还好没放弃。
conflict: False
"
我女朋友处女座的，没办法。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票处女座的，有洁癖。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 处女座呀，小影认为能和你在一起的人的星座就是和你最配的星座哟哇咔咔
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
处女座人都挺理智的，我女朋友就是。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票处女座的啊，超级洁癖。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: 嗯？你是女孩纸吗？小影怎么记得你是帅哥啊？好吧……那伦家知道了，你是女孩纸~
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男友处女座的，挺好的呀。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 你男友和处女座的星座描述相似吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我在我男票身上并没有发现处女座的种种洁癖。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 处女座
score: 200
candidateAnswer: 处女座呀，小影认为能和你在一起的人的星座就是和你最配的星座哟哇咔咔
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票是天秤座。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 哇，天秤座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男友是天秤座。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 你男友和天秤座的星座描述相似吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
天秤座的人都挺公正的，我男朋友就是。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男朋友天秤座的嘛，很懒惰正常。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 天秤座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票天秤座的，有公主病啊。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: 额……小影记得你是大美女呢，那以后人家当你是帅锅咯~ 
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 天秤座呀，小影认为能和你在一起的人的星座就是和你最配的星座哟哇咔咔
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女朋友是很爱美的天秤座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 哇，天秤座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票是很自恋的天秤座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 哇，天秤座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票是典型的天秤座。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: 额……小影记得你是帅锅呢，那以后人家当你是姑娘咯~ 
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 天秤座
score: 200
candidateAnswer: 天秤座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票天蝎座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: 嗯？你是男生吗？小影怎么记得你是妹纸啊？好吧……那伦家知道了，你是男生~
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 天蝎座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票是天蝎座的小公举,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: 你不是说你是男的吗？那这样以后小影把你当姑娘喽~
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我的宝贝女朋友是天蝎座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: 额……小影记得你是大美女呢，那以后人家当你是帅哥咯~ 
conflict: True
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票是天蝎座，很有智慧。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 天蝎座呀，小影认为能和你在一起的人的星座就是和你最配的星座哟哇咔咔
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票天蝎座的，精力旺盛。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 天蝎座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我家亲爱的女友是天蝎座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票天蝎座的，霸道总裁范啊。,"type: career
subject: 100
relation: 职业
entity: 在职
score: 200
candidateAnswer: None
conflict: False
","type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: 你不是说你是帅哥吗？那这样以后小影把你当小姑娘喽~
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男友天蝎座的，很敏感。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男朋友是射手座的。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 射手座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女友是射手座的。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: 嗯？你是帅哥吗？小影怎么记得你是女生啊？好吧……那伦家知道了，你是帅哥~
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 射手座
score: 200
candidateAnswer: 哇，射手座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女朋友是很乐观的射手座。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 射手座
score: 200
candidateAnswer: 知道得这么清楚，那你相信星座吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女友是射手座，很独立。,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 射手座
score: 200
candidateAnswer: 射手座呀，小影认为能和你在一起的人的星座就是和你最配的星座哟哇咔咔
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票是射手座的，却不花心。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: 额……小影记得你是帅哥呢，那以后人家当你是姑娘咯~ 
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 射手座
score: 200
candidateAnswer: 你男票和射手座的星座描述相似吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男票水瓶座的，做事很草率。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 水瓶座
score: 200
candidateAnswer: 哇，水瓶座宝宝呀，听说这个星座的GGMM都好好呢
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
要找男朋友，就得找像我家水瓶座的那位一样的。,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
","type: loveStatus
subject: 100
relation: 恋爱状态
entity: 恋爱中
score: 90
candidateAnswer: [多么幸福啊],[你认为自己理想的爱情什么样子？]
conflict: False
"
我女票就一金牛座的财迷,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: 你不是说你是妹纸吗？那这样以后小影把你当男的喽~
conflict: True
","type: constellation_lover
subject: 100
relation: 星座
entity: 金牛座
score: 200
candidateAnswer: 金牛座的呀，那你对这个星座有所了解，感兴趣吗？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
你知道我女朋友的星座了吗,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我男朋友的星座你知道吗,"type: gender
subject: 100
relation: 性别
entity: 男
score: 90
candidateAnswer: None
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 射手座
score: 200
candidateAnswer: 容小影思考5秒钟，射手座对不对？
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
小影你记不记得我男票的星座啊,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: 嗯？你是女生吗？小影怎么记得你是帅锅啊？好吧……那伦家知道了，你是女生~
conflict: True
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
我女票星座是什么？快说,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: constellation
subject: 100
relation: 星座
entity: 天蝎座
score: 200
candidateAnswer: 小影记得你是天蝎座啦～！
conflict: False
","type: constellation_lover
subject: 100
relation: 星座
entity: 金牛座
score: 200
candidateAnswer: 掐指一算，金牛座对不对，biubiu~~~
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
知道人家男盆友的星座没？,"type: gender
subject: 100
relation: 性别
entity: 女
score: 90
candidateAnswer: None
conflict: False
","type: location
subject: 100
relation: 所在地
entity: 上海
score: 90
candidateAnswer: None
conflict: False
"
